"last_name","first_name","state","opensecrets_id","bioguide_id","district","Industry_Type","total"
"Marino","Tom","PA","N00031777","M001179",12,"-",17400
"Marino","Tom","PA","N00031777","M001179",12,"+",0
"Mast","Brian","FL","N00037269","M001199",21,"-",67084
"Mast","Brian","FL","N00037269","M001199",21,"+",6367
"Matsui","Doris","CA","N00027459","M001163",7,"-",18500
"Matsui","Doris","CA","N00027459","M001163",7,"+",2700
"McCarthy","Kevin","CA","N00028152","M001165",20,"-",309350
"McCarthy","Kevin","CA","N00028152","M001165",20,"+",5550
"McCaul","Michael","TX","N00026460","M001157",10,"-",50100
"McCaul","Michael","TX","N00026460","M001157",10,"+",250
"McClintock","Tom","CA","N00006863","M001177",5,"-",12260
"McClintock","Tom","CA","N00006863","M001177",5,"+",750
"McCollum","Betty","MN","N00012942","M001143",4,"-",1500
"McCollum","Betty","MN","N00012942","M001143",4,"+",250
"McEachin","A.","VA","N00039327","M001200",4,"-",8500
"McEachin","A.","VA","N00039327","M001200",4,"+",2500
"McGovern","James","MA","N00000179","M000312",2,"-",6250
"McGovern","James","MA","N00000179","M000312",2,"+",357
"McHenry","Patrick","NC","N00026627","M001156",10,"-",54400
"McHenry","Patrick","NC","N00026627","M001156",10,"+",11200
"McKinley","David","WV","N00031681","M001180",1,"-",59375
"McKinley","David","WV","N00031681","M001180",1,"+",4700
"McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"-",96424
"McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"+",6000
"McNerney","Jerry","CA","N00026926","M001166",9,"-",28500
"McNerney","Jerry","CA","N00026926","M001166",9,"+",5300
"Meadows","Mark","NC","N00033631","M001187",11,"-",13000
"Meadows","Mark","NC","N00033631","M001187",11,"+",500
"Meehan","Patrick","PA","N00031134","M001181",7,"-",-13000
"Meehan","Patrick","PA","N00031134","M001181",7,"+",0
"Meeks","Gregory","NY","N00001171","M001137",5,"-",4500
"Meeks","Gregory","NY","N00001171","M001137",5,"+",3500
"Meng","Grace","NY","N00034547","M001188",6,"-",750
"Meng","Grace","NY","N00034547","M001188",6,"+",600
"Messer","Luke","IN","N00012546","M001189",6,"-",6850
"Messer","Luke","IN","N00012546","M001189",6,"+",0
"Mitchell","Paul","MI","N00036274","M001201",10,"-",16500
"Mitchell","Paul","MI","N00036274","M001201",10,"+",10000
"Moolenaar","John","MI","N00036275","M001194",2,"-",21000
"Moolenaar","John","MI","N00036275","M001194",2,"+",0
"Mooney","Alexander","WV","N00033814","M001195",2,"-",24300
"Mooney","Alexander","WV","N00033814","M001195",2,"+",1250
"Moore","Gwen","WI","N00026914","M001160",4,"-",2000
"Moore","Gwen","WI","N00026914","M001160",4,"+",0
"Morelle","Joseph","NY","N00043207","M001206",25,"-",5700
"Morelle","Joseph","NY","N00043207","M001206",25,"+",500
"Moulton","Seth","MA","N00035431","M001196",6,"-",1100
"Moulton","Seth","MA","N00035431","M001196",6,"+",0
"Murphy","Stephanie","FL","N00040133","M001202",7,"-",6500
"Murphy","Stephanie","FL","N00040133","M001202",7,"+",1200
"Nadler","Jerrold","NY","N00000939","N000002",12,"-",1000
"Nadler","Jerrold","NY","N00000939","N000002",12,"+",0
"Napolitano","Grace","CA","N00006789","N000179",31,"-",6000
"Napolitano","Grace","CA","N00006789","N000179",31,"+",0
"Neal","Richard","MA","N00000153","N000015",1,"-",26000
"Neal","Richard","MA","N00000153","N000015",1,"+",3250
"Newhouse","Dan","WA","N00036403","N000189",4,"-",22200
"Newhouse","Dan","WA","N00036403","N000189",4,"+",2140
"Norcross","Donald","NJ","N00036154","N000188",1,"-",17249
"Norcross","Donald","NJ","N00036154","N000188",1,"+",250
"Norman","Ralph","SC","N00027783","N000190",5,"-",14300
"Norman","Ralph","SC","N00027783","N000190",5,"+",1000
"Nunes","Devin","CA","N00007248","N000181",22,"-",86575
"Nunes","Devin","CA","N00007248","N000181",22,"+",3950
"Olson","Pete","TX","N00029285","O000168",22,"-",89878
"Olson","Pete","TX","N00029285","O000168",22,"+",0
"O’Halleran","Tom","AZ","N00037515","O000171",1,"-",10060
"O’Halleran","Tom","AZ","N00037515","O000171",1,"+",400
"O’Rourke","Beto","TX","N00033540","O000170",16,"-",189679
"O’Rourke","Beto","TX","N00033540","O000170",16,"+",30422
"Palazzo","Steven","MS","N00031958","P000601",4,"-",18000
"Palazzo","Steven","MS","N00031958","P000601",4,"+",0
"Pallone","Frank","NJ","N00000781","P000034",6,"-",24500
"Pallone","Frank","NJ","N00000781","P000034",6,"+",20000
"Palmer","Gary","AL","N00035691","P000609",6,"-",7250
"Palmer","Gary","AL","N00035691","P000609",6,"+",0
"Panetta","Jimmy","CA","N00038601","P000613",19,"-",18500
"Panetta","Jimmy","CA","N00038601","P000613",19,"+",0
"Pascrell","Bill","NJ","N00000751","P000096",9,"-",5500
"Pascrell","Bill","NJ","N00000751","P000096",9,"+",0
"Paulsen","Erik","MN","N00029391","P000594",3,"-",55401
"Paulsen","Erik","MN","N00029391","P000594",3,"+",5400
"Payne","Donald","NJ","N00034639","P000604",10,"-",8000
"Payne","Donald","NJ","N00034639","P000604",10,"+",0
"Pearce","Stevan","NM","N00012672","P000588",2,"-",2500
"Pearce","Stevan","NM","N00012672","P000588",2,"+",0
"Pelosi","Nancy","CA","N00007360","P000197",11,"-",10665
"Pelosi","Nancy","CA","N00007360","P000197",11,"+",3890
"Perlmutter","Ed","CO","N00027510","P000593",7,"-",4025
"Perlmutter","Ed","CO","N00027510","P000593",7,"+",0
"Perry","Scott","PA","N00034120","P000605",10,"-",32200
"Perry","Scott","PA","N00034120","P000605",10,"+",0
"Peters","Scott","CA","N00033591","P000608",50,"-",47675
"Peters","Scott","CA","N00033591","P000608",50,"+",300
"Peterson","Collin","MN","N00004558","P000258",7,"-",14500
"Peterson","Collin","MN","N00004558","P000258",7,"+",7500
"Pingree","Chellie","ME","N00013817","P000597",1,"-",1110
"Pingree","Chellie","ME","N00013817","P000597",1,"+",1
"Pittenger","Robert","NC","N00034416","P000606",9,"-",6200
"Pittenger","Robert","NC","N00034416","P000606",9,"+",0
"Pocan","Mark","WI","N00033549","P000607",2,"-",15500
"Pocan","Mark","WI","N00033549","P000607",2,"+",0
"Poliquin","Bruce","ME","N00034584","P000611",2,"-",28100
"Poliquin","Bruce","ME","N00034584","P000611",2,"+",1000
"Posey","Bill","FL","N00029662","P000599",8,"-",3000
"Posey","Bill","FL","N00029662","P000599",8,"+",0
"Price","David","NC","N00002260","P000523",4,"-",7500
"Price","David","NC","N00002260","P000523",4,"+",250
"Quigley","Mike","IL","N00030581","Q000023",5,"-",1500
"Quigley","Mike","IL","N00030581","Q000023",5,"+",0
"Raskin","Jamie","MD","N00037036","R000606",8,"-",1000
"Raskin","Jamie","MD","N00037036","R000606",8,"+",0
"Ratcliffe","John","TX","N00035972","R000601",4,"-",16500
"Ratcliffe","John","TX","N00035972","R000601",4,"+",0
"Reed","Tom","NY","N00030949","R000585",23,"-",32425
"Reed","Tom","NY","N00030949","R000585",23,"+",0
"Reichert","David","WA","N00026885","R000578",8,"-",-2500
"Reichert","David","WA","N00026885","R000578",8,"+",0
"Renacci","James","OH","N00031127","R000586",16,"-",196375
"Renacci","James","OH","N00031127","R000586",16,"+",2600
"Rice","Kathleen","NY","N00035927","R000602",4,"-",2700
"Rice","Kathleen","NY","N00035927","R000602",4,"+",500
"Rice","Tom","SC","N00033832","R000597",7,"-",21700
"Rice","Tom","SC","N00033832","R000597",7,"+",2000
"Richmond","Cedric","LA","N00030184","R000588",2,"-",33000
"Richmond","Cedric","LA","N00030184","R000588",2,"+",0
"Roby","Martha","AL","N00030768","R000591",2,"-",58100
"Roby","Martha","AL","N00030768","R000591",2,"+",700
"Roe","David","TN","N00028463","R000582",1,"-",3700
"Roe","David","TN","N00028463","R000582",1,"+",0
"Rogers","Harold","KY","N00003473","R000395",5,"-",19500
"Rogers","Harold","KY","N00003473","R000395",5,"+",0
"Rogers","Mike","AL","N00024759","R000575",3,"-",14000
"Rogers","Mike","AL","N00024759","R000575",3,"+",0
"Rohrabacher","Dana","CA","N00007151","R000409",48,"-",19000
"Rohrabacher","Dana","CA","N00007151","R000409",48,"+",500
"Rokita","Todd","IN","N00031741","R000592",4,"-",3500
"Rokita","Todd","IN","N00031741","R000592",4,"+",3200
"Rooney","Francis","FL","N00040007","R000607",19,"-",-3500
"Rooney","Francis","FL","N00040007","R000607",19,"+",0
"Rooney","Thomas","FL","N00029018","R000583",17,"-",-2500
"Rooney","Thomas","FL","N00029018","R000583",17,"+",0
"Roskam","Peter","IL","N00004719","R000580",6,"-",35350
"Roskam","Peter","IL","N00004719","R000580",6,"+",3225
"Ross","Dennis","FL","N00030645","R000593",15,"-",2000
"Ross","Dennis","FL","N00030645","R000593",15,"+",0
"Rothfus","Keith","PA","N00031253","R000598",12,"-",92799
"Rothfus","Keith","PA","N00031253","R000598",12,"+",1000
"Rouzer","David","NC","N00033527","R000603",7,"-",23000
"Rouzer","David","NC","N00033527","R000603",7,"+",3000
"Roybal-Allard","Lucille","CA","N00006671","R000486",40,"-",5000
"Roybal-Allard","Lucille","CA","N00006671","R000486",40,"+",0
"Royce","Edward","CA","N00008264","R000487",39,"-",-12500
"Royce","Edward","CA","N00008264","R000487",39,"+",0
"Ruiz","Raul","CA","N00033510","R000599",25,"-",9250
"Ruiz","Raul","CA","N00033510","R000599",25,"+",140
"Ruppersberger","C.","MD","N00025482","R000576",2,"-",7250
"Ruppersberger","C.","MD","N00025482","R000576",2,"+",0
"Rush","Bobby","IL","N00004887","R000515",1,"-",10500
"Rush","Bobby","IL","N00004887","R000515",1,"+",1000
"Russell","Steve","OK","N00036175","R000604",5,"-",32350
"Russell","Steve","OK","N00036175","R000604",5,"+",0
"Rutherford","John","FL","N00039777","R000609",5,"-",5700
"Rutherford","John","FL","N00039777","R000609",5,"+",0
"Ryan","Paul","WI","N00004357","R000570",1,"-",358
"Ryan","Paul","WI","N00004357","R000570",1,"+",5100
"Ryan","Tim","OH","N00025280","R000577",13,"-",16900
"Ryan","Tim","OH","N00025280","R000577",13,"+",0
"Sanford","Marshall","SC","N00002424","S000051",1,"-",7500
"Sanford","Marshall","SC","N00002424","S000051",1,"+",4200
"Sarbanes","John","MD","N00027751","S001168",3,"-",500
"Sarbanes","John","MD","N00027751","S001168",3,"+",0
"Scalise","Steve","LA","N00009660","S001176",1,"-",163100
"Scalise","Steve","LA","N00009660","S001176",1,"+",6400
"Scanlon","Mary","PA","N00042706","S001205",5,"-",2700
"Scanlon","Mary","PA","N00042706","S001205",5,"+",500
"Schakowsky","Janice","IL","N00004724","S001145",9,"-",150
"Schakowsky","Janice","IL","N00004724","S001145",9,"+",2375
"Schiff","Adam","CA","N00009585","S001150",30,"-",7915
"Schiff","Adam","CA","N00009585","S001150",30,"+",1250
"Schneider","Bradley","IL","N00033101","S001190",10,"-",3050
"Schneider","Bradley","IL","N00033101","S001190",10,"+",0
"Schrader","Kurt","OR","N00030071","S001180",5,"-",36000
"Schrader","Kurt","OR","N00030071","S001180",5,"+",0
"Schweikert","David","AZ","N00006460","S001183",1,"-",8000
"Schweikert","David","AZ","N00006460","S001183",1,"+",5400
"Scott","Austin","GA","N00032457","S001189",8,"-",2500
"Scott","Austin","GA","N00032457","S001189",8,"+",0
"Scott","David","GA","N00024871","S001157",13,"-",1000
"Scott","David","GA","N00024871","S001157",13,"+",0
"Scott","Robert","VA","N00002147","S000185",3,"-",5250
"Scott","Robert","VA","N00002147","S000185",3,"+",0
"Sensenbrenner","F.","WI","N00004291","S000244",5,"-",1500
"Sensenbrenner","F.","WI","N00004291","S000244",5,"+",0
"Sessions","Pete","TX","N00005681","S000250",17,"-",72900
"Sessions","Pete","TX","N00005681","S000250",17,"+",9600
"Sewell","Terri","AL","N00030622","S001185",7,"-",14250
"Sewell","Terri","AL","N00030622","S001185",7,"+",0
"Sherman","Brad","CA","N00006897","S000344",32,"-",1000
"Sherman","Brad","CA","N00006897","S000344",32,"+",0
"Shimkus","John","IL","N00004961","S000364",15,"-",114500
"Shimkus","John","IL","N00004961","S000364",15,"+",8500
"Shuster","Bill","PA","N00013770","S001154",9,"-",-1500
"Shuster","Bill","PA","N00013770","S001154",9,"+",0
"Simpson","Michael","ID","N00006263","S001148",2,"-",53200
"Simpson","Michael","ID","N00006263","S001148",2,"+",0
"Sires","Albio","NJ","N00027523","S001165",8,"-",1000
"Sires","Albio","NJ","N00027523","S001165",8,"+",0
"Slaughter","Louise","NY","N00001311","S000480",25,"-",2500
"Slaughter","Louise","NY","N00001311","S000480",25,"+",0
"Smith","Adam","WA","N00007833","S000510",9,"-",7000
"Smith","Adam","WA","N00007833","S000510",9,"+",0
"Smith","Adrian","NE","N00027623","S001172",3,"-",14950
"Smith","Adrian","NE","N00027623","S001172",3,"+",8000
"Smith","Christopher","NJ","N00009816","S000522",4,"-",8099
"Smith","Christopher","NJ","N00009816","S000522",4,"+",0
"Smith","Jason","MO","N00035282","S001195",8,"-",35500
"Smith","Jason","MO","N00035282","S001195",8,"+",2000
"Smucker","Lloyd","PA","N00038781","S001199",11,"-",47051
"Smucker","Lloyd","PA","N00038781","S001199",11,"+",5287
"Soto","Darren","FL","N00037422","S001200",9,"-",13600
"Soto","Darren","FL","N00037422","S001200",9,"+",0
"Speier","Jackie","CA","N00029649","S001175",14,"-",1500
"Speier","Jackie","CA","N00029649","S001175",14,"+",0
"Stefanik","Elise","NY","N00035523","S001196",21,"-",25550
"Stefanik","Elise","NY","N00035523","S001196",21,"+",12200
"Stewart","Chris","UT","N00033932","S001192",2,"-",20650
"Stewart","Chris","UT","N00033932","S001192",2,"+",0
"Stivers","Steve","OH","N00029574","S001187",15,"-",93650
"Stivers","Steve","OH","N00029574","S001187",15,"+",0
"Suozzi","Thomas","NY","N00038742","S001201",3,"-",2000
"Suozzi","Thomas","NY","N00038742","S001201",3,"+",0
"Swalwell","Eric","CA","N00033508","S001193",14,"-",27425
"Swalwell","Eric","CA","N00033508","S001193",14,"+",400
"Sánchez","Linda","CA","N00024870","S001156",38,"-",9000
"Sánchez","Linda","CA","N00024870","S001156",38,"+",0
"Takano","Mark","CA","N00006701","T000472",39,"-",5000
"Takano","Mark","CA","N00006701","T000472",39,"+",0
"Taylor","Scott","VA","N00031263","T000477",2,"-",67499
"Taylor","Scott","VA","N00031263","T000477",2,"+",5287
"Tenney","Claudia","NY","N00036351","T000478",24,"-",54120
"Tenney","Claudia","NY","N00036351","T000478",24,"+",5400
"Thompson","Bennie","MS","N00003288","T000193",2,"-",8500
"Thompson","Bennie","MS","N00003288","T000193",2,"+",0
"Thompson","Glenn","PA","N00029736","T000467",15,"-",34600
"Thompson","Glenn","PA","N00029736","T000467",15,"+",0
"Thompson","Mike","CA","N00007419","T000460",4,"-",30000
"Thompson","Mike","CA","N00007419","T000460",4,"+",0
"Thornberry","Mac","TX","N00006052","T000238",13,"-",29475
"Thornberry","Mac","TX","N00006052","T000238",13,"+",300
"Tiberi","Patrick","OH","N00009699","T000462",12,"-",2500
"Tiberi","Patrick","OH","N00009699","T000462",12,"+",0
"Tipton","Scott","CO","N00027509","T000470",3,"-",29700
"Tipton","Scott","CO","N00027509","T000470",3,"+",3050
"Tonko","Paul","NY","N00030196","T000469",20,"-",17450
"Tonko","Paul","NY","N00030196","T000469",20,"+",3538
"Torres","Norma","CA","N00036107","T000474",35,"-",750
"Torres","Norma","CA","N00036107","T000474",35,"+",0
"Turner","Michael","OH","N00025175","T000463",10,"-",4500
"Turner","Michael","OH","N00025175","T000463",10,"+",0
"Upton","Fred","MI","N00004133","U000031",6,"-",94750
"Upton","Fred","MI","N00004133","U000031",6,"+",0
"Valadao","David","CA","N00033367","V000129",22,"-",97727
"Valadao","David","CA","N00033367","V000129",22,"+",5287
"Vargas","Juan","CA","N00007021","V000130",52,"-",6000
"Vargas","Juan","CA","N00007021","V000130",52,"+",0
"Veasey","Marc","TX","N00033839","V000131",33,"-",14700
"Veasey","Marc","TX","N00033839","V000131",33,"+",0
"Vela","Filemon","TX","N00034349","V000132",34,"-",12500
"Vela","Filemon","TX","N00034349","V000132",34,"+",0
"Velázquez","Nydia","NY","N00001102","V000081",7,"-",1000
"Velázquez","Nydia","NY","N00001102","V000081",7,"+",0
"Visclosky","Peter","IN","N00003813","V000108",1,"-",17000
"Visclosky","Peter","IN","N00003813","V000108",1,"+",0
"Wagner","Ann","MO","N00033106","W000812",2,"-",29100
"Wagner","Ann","MO","N00033106","W000812",2,"+",400
"Walberg","Tim","MI","N00026368","W000798",5,"-",76350
"Walberg","Tim","MI","N00026368","W000798",5,"+",0
"Walden","Greg","OR","N00007690","W000791",2,"-",185850
"Walden","Greg","OR","N00007690","W000791",2,"+",0
"Walker","Mark","NC","N00035311","W000819",6,"-",27700
"Walker","Mark","NC","N00035311","W000819",6,"+",0
"Walorski","Jackie","IN","N00031226","W000813",2,"-",33000
"Walorski","Jackie","IN","N00031226","W000813",2,"+",1000
"Walters","Mimi","CA","N00035391","W000820",45,"-",41400
"Walters","Mimi","CA","N00035391","W000820",45,"+",0
"Wasserman Schultz","Debbie","FL","N00026106","W000797",25,"-",22200
"Wasserman Schultz","Debbie","FL","N00026106","W000797",25,"+",0
"Waters","Maxine","CA","N00006690","W000187",43,"-",3250
"Waters","Maxine","CA","N00006690","W000187",43,"+",0
"Watson Coleman","Bonnie","NJ","N00036158","W000822",12,"-",4500
"Watson Coleman","Bonnie","NJ","N00036158","W000822",12,"+",0
"Weber","Randy","TX","N00033539","W000814",14,"-",42100
"Weber","Randy","TX","N00033539","W000814",14,"+",500
"Webster","Daniel","FL","N00026335","W000806",11,"-",6800
"Webster","Daniel","FL","N00026335","W000806",11,"+",0
"Wenstrup","Brad","OH","N00033310","W000815",2,"-",7195
"Wenstrup","Brad","OH","N00033310","W000815",2,"+",100
"Westerman","Bruce","AR","N00035527","W000821",4,"-",34950
"Westerman","Bruce","AR","N00035527","W000821",4,"+",1000
"Wild","Susan","PA","N00041997","W000826",7,"-",2500
"Wild","Susan","PA","N00041997","W000826",7,"+",0
"Williams","Roger","TX","N00030602","W000816",25,"-",10850
"Williams","Roger","TX","N00030602","W000816",25,"+",0
"Wilson","Joe","SC","N00024809","W000795",2,"-",19400
"Wilson","Joe","SC","N00024809","W000795",2,"+",2700
"Wittman","Robert","VA","N00029459","W000804",1,"-",22500
"Wittman","Robert","VA","N00029459","W000804",1,"+",0
"Womack","Steve","AR","N00031857","W000809",3,"-",19500
"Womack","Steve","AR","N00031857","W000809",3,"+",0
"Woodall","Rob","GA","N00032416","W000810",7,"-",15500
"Woodall","Rob","GA","N00032416","W000810",7,"+",0
"Yarmuth","John","KY","N00028073","Y000062",3,"-",1500
"Yarmuth","John","KY","N00028073","Y000062",3,"+",2000
"Yoder","Kevin","KS","N00031502","Y000063",3,"-",43100
"Yoder","Kevin","KS","N00031502","Y000063",3,"+",5000
"Yoho","Ted","FL","N00033220","Y000065",3,"-",3000
"Yoho","Ted","FL","N00033220","Y000065",3,"+",0
"Young","David","IA","N00035509","Y000066",3,"-",58027
"Young","David","IA","N00035509","Y000066",3,"+",30787
"Young","Don","AK","N00007999","Y000033",0,"-",31450
"Young","Don","AK","N00007999","Y000033",0,"+",500
"Zeldin","Lee","NY","N00029404","Z000017",1,"-",17375
"Zeldin","Lee","NY","N00029404","Z000017",1,"+",0
