"corresponding_vote","last_name","first_name","state","opensecrets_id","bioguide_id","district","Industry_Type","total"
"52","Brady","Robert","PA","N00001619","B001227",1,"-",250
"52","Brady","Robert","PA","N00001619","B001227",1,"+",0
"52","Brat","David","VA","N00036013","B001290",7,"-",17600
"52","Brat","David","VA","N00036013","B001290",7,"+",2000
"52","Brooks","Mo","AL","N00030910","B001274",5,"-",6000
"52","Brooks","Mo","AL","N00030910","B001274",5,"+",500
"52","Brooks","Susan","IN","N00033495","B001284",5,"-",19050
"52","Brooks","Susan","IN","N00033495","B001284",5,"+",8250
"52","Brown","Anthony","MD","N00036999","B001304",4,"-",11000
"52","Brown","Anthony","MD","N00036999","B001304",4,"+",5000
"52","Brownley","Julia","CA","N00034254","B001285",26,"-",12693
"52","Brownley","Julia","CA","N00034254","B001285",26,"+",1500
"52","Buchanan","Vern","FL","N00027626","B001260",16,"-",23250
"52","Buchanan","Vern","FL","N00027626","B001260",16,"+",0
"52","Buck","Ken","CO","N00030829","B001297",4,"-",23750
"52","Buck","Ken","CO","N00030829","B001297",4,"+",6400
"52","Bucshon","Larry","IN","N00031227","B001275",8,"-",24500
"52","Bucshon","Larry","IN","N00031227","B001275",8,"+",1000
"52","Burgess","Michael","TX","N00025219","B001248",26,"-",14000
"52","Burgess","Michael","TX","N00025219","B001248",26,"+",0
"52","Bustos","Cheri","IL","N00033390","B001286",17,"-",18628
"52","Bustos","Cheri","IL","N00033390","B001286",17,"+",3475
"52","Butterfield","George","NC","N00027035","B001251",1,"-",8500
"52","Butterfield","George","NC","N00027035","B001251",1,"+",1000
"52","Byrne","Bradley","AL","N00035380","B001289",1,"-",14500
"52","Byrne","Bradley","AL","N00035380","B001289",1,"+",2700
"52","Calvert","Ken","CA","N00007099","C000059",41,"-",28500
"52","Calvert","Ken","CA","N00007099","C000059",41,"+",0
"52","Capuano","Michael","MA","N00000267","C001037",7,"-",21400
"52","Capuano","Michael","MA","N00000267","C001037",7,"+",5650
"52","Carbajal","Salud","CA","N00037015","C001112",24,"-",8975
"52","Carbajal","Salud","CA","N00037015","C001112",24,"+",118
"52","Carson","André","IN","N00029513","C001072",7,"-",3000
"52","Carson","André","IN","N00029513","C001072",7,"+",600
"52","Carter","Earl","GA","N00035346","C001103",1,"-",30800
"52","Carter","Earl","GA","N00035346","C001103",1,"+",2000
"52","Carter","John","TX","N00025095","C001051",31,"-",32500
"52","Carter","John","TX","N00025095","C001051",31,"+",1000
"52","Cartwright","Matthew","PA","N00034128","C001090",8,"-",2500
"52","Cartwright","Matthew","PA","N00034128","C001090",8,"+",1000
"52","Castor","Kathy","FL","N00027514","C001066",14,"-",1000
"52","Castor","Kathy","FL","N00027514","C001066",14,"+",0
"52","Castro","Joaquin","TX","N00033316","C001091",20,"-",4050
"52","Castro","Joaquin","TX","N00033316","C001091",20,"+",50
"52","Chabot","Steve","OH","N00003689","C000266",1,"-",16600
"52","Chabot","Steve","OH","N00003689","C000266",1,"+",600
"52","Cheney","Liz","WY","N00035504","C001109",0,"-",25500
"52","Cheney","Liz","WY","N00035504","C001109",0,"+",0
"52","Chu","Judy","CA","N00030600","C001080",28,"-",4000
"52","Chu","Judy","CA","N00030600","C001080",28,"+",0
"52","Cicilline","David","RI","N00032019","C001084",1,"-",480
"52","Cicilline","David","RI","N00032019","C001084",1,"+",0
"52","Clark","Katherine","MA","N00035278","C001101",5,"-",4500
"52","Clark","Katherine","MA","N00035278","C001101",5,"+",0
"52","Clarke","Yvette","NY","N00026961","C001067",9,"-",18000
"52","Clarke","Yvette","NY","N00026961","C001067",9,"+",0
"52","Clay","Wm.","MO","N00012460","C001049",1,"-",4500
"52","Clay","Wm.","MO","N00012460","C001049",1,"+",0
"52","Cleaver","Emanuel","MO","N00026790","C001061",5,"-",1500
"52","Cleaver","Emanuel","MO","N00026790","C001061",5,"+",3700
"52","Cloud","Michael","TX","N00041882","C001115",27,"-",6000
"52","Cloud","Michael","TX","N00041882","C001115",27,"+",0
"52","Clyburn","James","SC","N00002408","C000537",6,"-",45500
"52","Clyburn","James","SC","N00002408","C000537",6,"+",0
"52","Coffman","Mike","CO","N00024753","C001077",6,"-",74200
"52","Coffman","Mike","CO","N00024753","C001077",6,"+",60550
"52","Cohen","Steve","TN","N00003225","C001068",9,"-",1000
"52","Cohen","Steve","TN","N00003225","C001068",9,"+",0
"52","Cole","Tom","OK","N00025726","C001053",4,"-",49000
"52","Cole","Tom","OK","N00025726","C001053",4,"+",3950
"52","Collins","Chris","NY","N00001285","C001092",27,"-",31900
"52","Collins","Chris","NY","N00001285","C001092",27,"+",355
"52","Collins","Doug","GA","N00033518","C001093",9,"-",10500
"52","Collins","Doug","GA","N00033518","C001093",9,"+",0
"52","Comer","James","KY","N00038260","C001108",1,"-",7500
"52","Comer","James","KY","N00038260","C001108",1,"+",2500
"52","Comstock","Barbara","VA","N00036023","C001105",10,"-",55650
"52","Comstock","Barbara","VA","N00036023","C001105",10,"+",0
"52","Conaway","K.","TX","N00026041","C001062",11,"-",11500
"52","Conaway","K.","TX","N00026041","C001062",11,"+",6900
"52","Connolly","Gerald","VA","N00029891","C001078",11,"-",7500
"52","Connolly","Gerald","VA","N00029891","C001078",11,"+",0
"52","Cook","Paul","CA","N00034224","C001094",8,"-",17500
"52","Cook","Paul","CA","N00034224","C001094",8,"+",2700
"52","Cooper","Jim","TN","N00003132","C000754",5,"-",3000
"52","Cooper","Jim","TN","N00003132","C000754",5,"+",0
"52","Correa","J.","CA","N00037260","C001110",46,"-",15500
"52","Correa","J.","CA","N00037260","C001110",46,"+",0
"52","Costa","Jim","CA","N00026341","C001059",21,"-",59750
"52","Costa","Jim","CA","N00026341","C001059",21,"+",0
"52","Costello","Ryan","PA","N00031064","C001106",6,"-",7500
"52","Costello","Ryan","PA","N00031064","C001106",6,"+",1000
"52","Courtney","Joe","CT","N00024842","C001069",2,"-",9600
"52","Courtney","Joe","CT","N00024842","C001069",2,"+",0
"52","Crawford","Eric","AR","N00030770","C001087",1,"-",7500
"52","Crawford","Eric","AR","N00030770","C001087",1,"+",0
"52","Crist","Charlie","FL","N00002942","C001111",13,"-",2000
"52","Crist","Charlie","FL","N00002942","C001111",13,"+",0
"52","Crowley","Joseph","NY","N00001127","C001038",14,"-",30000
"52","Crowley","Joseph","NY","N00001127","C001038",14,"+",1500
"52","Cuellar","Henry","TX","N00024978","C001063",28,"-",63700
"52","Cuellar","Henry","TX","N00024978","C001063",28,"+",250
"52","Culberson","John","TX","N00009738","C001048",7,"-",131320
"52","Culberson","John","TX","N00009738","C001048",7,"+",6200
"52","Cummings","Elijah","MD","N00001971","C000984",7,"-",5000
"52","Cummings","Elijah","MD","N00001971","C000984",7,"+",0
"52","Curbelo","Carlos","FL","N00035403","C001107",26,"-",23550
"52","Curbelo","Carlos","FL","N00035403","C001107",26,"+",1000
"52","Curtis","John","UT","N00041221","C001114",3,"-",24100
"52","Curtis","John","UT","N00041221","C001114",3,"+",0
"52","Cárdenas","Tony","CA","N00033373","C001097",29,"-",26000
"52","Cárdenas","Tony","CA","N00033373","C001097",29,"+",0
"52","Davidson","Warren","OH","N00038767","D000626",8,"-",2500
"52","Davidson","Warren","OH","N00038767","D000626",8,"+",0
"52","Davis","Danny","IL","N00004884","D000096",7,"-",7000
"52","Davis","Danny","IL","N00004884","D000096",7,"+",0
"52","Davis","Rodney","IL","N00034784","D000619",13,"-",47950
"52","Davis","Rodney","IL","N00034784","D000619",13,"+",10500
"52","Davis","Susan","CA","N00009604","D000598",53,"-",2000
"52","Davis","Susan","CA","N00009604","D000598",53,"+",1000
"52","DeFazio","Peter","OR","N00007781","D000191",4,"-",2575
"52","DeFazio","Peter","OR","N00007781","D000191",4,"+",0
"52","DeGette","Diana","CO","N00006134","D000197",1,"-",2500
"52","DeGette","Diana","CO","N00006134","D000197",1,"+",0
"52","DeLauro","Rosa","CT","N00000615","D000216",3,"-",1500
"52","DeLauro","Rosa","CT","N00000615","D000216",3,"+",0
"52","DeSaulnier","Mark","CA","N00030709","D000623",10,"-",6050
"52","DeSaulnier","Mark","CA","N00030709","D000623",10,"+",1600
"52","DelBene","Suzan","WA","N00030693","D000617",1,"-",7685
"52","DelBene","Suzan","WA","N00030693","D000617",1,"+",500
"52","Demings","Val","FL","N00033449","D000627",10,"-",4000
"52","Demings","Val","FL","N00033449","D000627",10,"+",0
"52","Denham","Jeff","CA","N00031593","D000612",10,"-",121877
"52","Denham","Jeff","CA","N00031593","D000612",10,"+",5287
"52","Deutch","Theodore","FL","N00031317","D000610",22,"-",3300
"52","Deutch","Theodore","FL","N00031317","D000610",22,"+",12800
"52","Diaz-Balart","Mario","FL","N00025337","D000600",26,"-",25300
"52","Diaz-Balart","Mario","FL","N00025337","D000600",26,"+",0
"52","Dingell","Debbie","MI","N00036149","D000624",6,"-",15000
"52","Dingell","Debbie","MI","N00036149","D000624",6,"+",550
"52","Doggett","Lloyd","TX","N00006023","D000399",37,"-",2700
"52","Doggett","Lloyd","TX","N00006023","D000399",37,"+",0
"52","Donovan","Daniel","NY","N00036928","D000625",11,"-",28900
"52","Donovan","Daniel","NY","N00036928","D000625",11,"+",2000
"52","Doyle","Michael","PA","N00001373","D000482",18,"-",13000
"52","Doyle","Michael","PA","N00001373","D000482",18,"+",5400
"52","Duffy","Sean","WI","N00030967","D000614",7,"-",25200
"52","Duffy","Sean","WI","N00030967","D000614",7,"+",0
"52","Duncan","Jeff","SC","N00030752","D000615",3,"-",36500
"52","Duncan","Jeff","SC","N00030752","D000615",3,"+",2000
"52","Dunn","Neal","FL","N00037442","D000628",2,"-",6500
"52","Dunn","Neal","FL","N00037442","D000628",2,"+",0
"52","Ellison","Keith","MN","N00028257","E000288",5,"-",3210
"52","Ellison","Keith","MN","N00028257","E000288",5,"+",90
"52","Emmer","Tom","MN","N00035440","E000294",6,"-",16200
"52","Emmer","Tom","MN","N00035440","E000294",6,"+",10010
"52","Engel","Eliot","NY","N00001003","E000179",16,"-",18400
"52","Engel","Eliot","NY","N00001003","E000179",16,"+",2000
"52","Eshoo","Anna","CA","N00007335","E000215",16,"-",1000
"52","Eshoo","Anna","CA","N00007335","E000215",16,"+",8400
"52","Espaillat","Adriano","NY","N00034549","E000297",13,"-",4000
"52","Espaillat","Adriano","NY","N00034549","E000297",13,"+",0
"52","Estes","Ron","KS","N00040712","E000298",4,"-",43650
"52","Estes","Ron","KS","N00040712","E000298",4,"+",15800
"52","Esty","Elizabeth","CT","N00033217","E000293",5,"-",2700
"52","Esty","Elizabeth","CT","N00033217","E000293",5,"+",0
"52","Evans","Dwight","PA","N00038450","E000296",3,"-",2275
"52","Evans","Dwight","PA","N00038450","E000296",3,"+",0
"52","Faso","John","NY","N00037288","F000464",19,"-",64220
"52","Faso","John","NY","N00037288","F000464",19,"+",18486
"52","Ferguson","A.","GA","N00039090","F000465",3,"-",14250
"52","Ferguson","A.","GA","N00039090","F000465",3,"+",0
"52","Fitzpatrick","Brian","PA","N00038779","F000466",1,"-",48896
"52","Fitzpatrick","Brian","PA","N00038779","F000466",1,"+",5287
"52","Fleischmann","Charles","TN","N00030815","F000459",3,"-",13500
"52","Fleischmann","Charles","TN","N00030815","F000459",3,"+",0
"52","Flores","Bill","TX","N00031545","F000461",17,"-",68300
"52","Flores","Bill","TX","N00031545","F000461",17,"+",0
"52","Fortenberry","Jeff","NE","N00026631","F000449",1,"-",6700
"52","Fortenberry","Jeff","NE","N00026631","F000449",1,"+",1000
"52","Foster","Bill","IL","N00029139","F000454",11,"-",11450
"52","Foster","Bill","IL","N00029139","F000454",11,"+",3400
"52","Foxx","Virginia","NC","N00026166","F000450",5,"-",29000
"52","Foxx","Virginia","NC","N00026166","F000450",5,"+",500
"52","Frankel","Lois","FL","N00002893","F000462",22,"-",1500
"52","Frankel","Lois","FL","N00002893","F000462",22,"+",0
"52","Frelinghuysen","Rodney","NJ","N00000684","F000372",11,"-",4500
"52","Frelinghuysen","Rodney","NJ","N00000684","F000372",11,"+",0
"52","Fudge","Marcia","OH","N00030490","F000455",11,"-",5000
"52","Fudge","Marcia","OH","N00030490","F000455",11,"+",0
"52","Gabbard","Tulsi","HI","N00033281","G000571",2,"-",240
"52","Gabbard","Tulsi","HI","N00033281","G000571",2,"+",677
"52","Gaetz","Matt","FL","N00039503","G000578",1,"-",8100
"52","Gaetz","Matt","FL","N00039503","G000578",1,"+",0
"52","Gallagher","Mike","WI","N00039330","G000579",8,"-",34600
"52","Gallagher","Mike","WI","N00039330","G000579",8,"+",800
"52","Gallego","Ruben","AZ","N00036097","G000574",3,"-",3500
"52","Gallego","Ruben","AZ","N00036097","G000574",3,"+",10000
"52","Garamendi","John","CA","N00030856","G000559",8,"-",2000
"52","Garamendi","John","CA","N00030856","G000559",8,"+",1000
"52","Garrett","Thomas","VA","N00038847","G000580",5,"-",12400
"52","Garrett","Thomas","VA","N00038847","G000580",5,"+",0
"52","Gianforte","Greg","MT","N00040733","G000584",0,"-",90368
"52","Gianforte","Greg","MT","N00040733","G000584",0,"+",5900
"52","Gibbs","Bob","OH","N00031128","G000563",7,"-",23000
"52","Gibbs","Bob","OH","N00031128","G000563",7,"+",1000
"52","Gohmert","Louie","TX","N00026148","G000552",1,"-",16950
"52","Gohmert","Louie","TX","N00026148","G000552",1,"+",0
"52","Gomez","Jimmy","CA","N00040597","G000585",34,"-",2500
"52","Gomez","Jimmy","CA","N00040597","G000585",34,"+",0
"52","Gonzalez","Vicente","TX","N00038809","G000581",34,"-",24000
"52","Gonzalez","Vicente","TX","N00038809","G000581",34,"+",0
"52","Gosar","Paul","AZ","N00030771","G000565",9,"-",13250
"52","Gosar","Paul","AZ","N00030771","G000565",9,"+",2250
"52","Gottheimer","Josh","NJ","N00036944","G000583",5,"-",37200
"52","Gottheimer","Josh","NJ","N00036944","G000583",5,"+",6770
"52","Gowdy","Trey","SC","N00030880","G000566",4,"-",2750
"52","Gowdy","Trey","SC","N00030880","G000566",4,"+",0
"52","Granger","Kay","TX","N00008799","G000377",12,"-",36600
"52","Granger","Kay","TX","N00008799","G000377",12,"+",0
"52","Graves","Garret","LA","N00036135","G000577",6,"-",99946
"52","Graves","Garret","LA","N00036135","G000577",6,"+",6400
"52","Graves","Sam","MO","N00013323","G000546",6,"-",23320
"52","Graves","Sam","MO","N00013323","G000546",6,"+",6000
"52","Graves","Tom","GA","N00030788","G000560",14,"-",16000
"52","Graves","Tom","GA","N00030788","G000560",14,"+",0
"52","Griffith","H.","VA","N00032029","G000568",9,"-",55950
"52","Griffith","H.","VA","N00032029","G000568",9,"+",2000
"52","Grothman","Glenn","WI","N00036409","G000576",6,"-",18550
"52","Grothman","Glenn","WI","N00036409","G000576",6,"+",750
"52","Guthrie","Brett","KY","N00029675","G000558",2,"-",23300
"52","Guthrie","Brett","KY","N00029675","G000558",2,"+",0
"52","Handel","Karen","GA","N00035477","H001078",6,"-",41850
"52","Handel","Karen","GA","N00035477","H001078",6,"+",250
"52","Harris","Andy","MD","N00029147","H001052",1,"-",12350
"52","Harris","Andy","MD","N00029147","H001052",1,"+",0
"52","Hartzler","Vicky","MO","N00031005","H001053",4,"-",7000
"52","Hartzler","Vicky","MO","N00031005","H001053",4,"+",0
"52","Hastings","Alcee","FL","N00002884","H000324",20,"-",2000
"52","Hastings","Alcee","FL","N00002884","H000324",20,"+",0
"52","Heck","Denny","WA","N00031557","H001064",10,"-",6500
"52","Heck","Denny","WA","N00031557","H001064",10,"+",250
"52","Hern","Kevin","OK","N00040829","H001082",1,"-",32011
"52","Hern","Kevin","OK","N00040829","H001082",1,"+",1250
"52","Herrera Beutler","Jaime","WA","N00031559","H001056",3,"-",9750
"52","Herrera Beutler","Jaime","WA","N00031559","H001056",3,"+",0
"52","Hice","Jody","GA","N00032243","H001071",10,"-",7500
"52","Hice","Jody","GA","N00032243","H001071",10,"+",1000
"52","Higgins","Brian","NY","N00027060","H001038",26,"-",3000
"52","Higgins","Brian","NY","N00027060","H001038",26,"+",0
"52","Higgins","Clay","LA","N00039953","H001077",3,"-",25950
"52","Higgins","Clay","LA","N00039953","H001077",3,"+",250
"52","Hill","J.","AR","N00035792","H001072",2,"-",24550
"52","Hill","J.","AR","N00035792","H001072",2,"+",1500
"52","Himes","James","CT","N00029070","H001047",4,"-",4000
"52","Himes","James","CT","N00029070","H001047",4,"+",0
"52","Holding","George","NC","N00033399","H001065",2,"-",37200
"52","Holding","George","NC","N00033399","H001065",2,"+",3500
"52","Hollingsworth","Trey","IN","N00038429","H001074",9,"-",17000
"52","Hollingsworth","Trey","IN","N00038429","H001074",9,"+",8500
"52","Hoyer","Steny","MD","N00001821","H000874",5,"-",96250
"52","Hoyer","Steny","MD","N00001821","H000874",5,"+",250
"52","Hudson","Richard","NC","N00033630","H001067",9,"-",35000
"52","Hudson","Richard","NC","N00033630","H001067",9,"+",0
"52","Huffman","Jared","CA","N00033030","H001068",2,"-",9000
"52","Huffman","Jared","CA","N00033030","H001068",2,"+",1580
"52","Huizenga","Bill","MI","N00030673","H001058",4,"-",25500
"52","Huizenga","Bill","MI","N00030673","H001058",4,"+",0
"52","Hultgren","Randy","IL","N00031104","H001059",14,"-",28500
"52","Hultgren","Randy","IL","N00031104","H001059",14,"+",0
"52","Hunter","Duncan","CA","N00029258","H001048",50,"-",1000
"52","Hunter","Duncan","CA","N00029258","H001048",50,"+",0
"52","Hurd","Will","TX","N00031417","H001073",23,"-",177443
"52","Hurd","Will","TX","N00031417","H001073",23,"+",5900
"52","Jackson Lee","Sheila","TX","N00005818","J000032",18,"-",2300
"52","Jackson Lee","Sheila","TX","N00005818","J000032",18,"+",0
"52","Jayapal","Pramila","WA","N00038858","J000298",7,"-",2000
"52","Jayapal","Pramila","WA","N00038858","J000298",7,"+",352
"52","Jeffries","Hakeem","NY","N00033640","J000294",8,"-",5000
"52","Jeffries","Hakeem","NY","N00033640","J000294",8,"+",0
"52","Jenkins","Evan","WV","N00035531","J000297",3,"-",31200
"52","Jenkins","Evan","WV","N00035531","J000297",3,"+",2000
"52","Johnson","Bill","OH","N00032088","J000292",6,"-",119600
"52","Johnson","Bill","OH","N00032088","J000292",6,"+",1750
"52","Johnson","Henry","GA","N00027848","J000288",4,"-",2500
"52","Johnson","Henry","GA","N00027848","J000288",4,"+",0
"52","Johnson","Mike","LA","N00039106","J000299",4,"-",48100
"52","Johnson","Mike","LA","N00039106","J000299",4,"+",0
"52","Jones","Walter","NC","N00002299","J000255",3,"-",7000
"52","Jones","Walter","NC","N00002299","J000255",3,"+",0
"52","Jordan","Jim","OH","N00027894","J000289",4,"-",7000
"52","Jordan","Jim","OH","N00027894","J000289",4,"+",0
"52","Joyce","David","OH","N00035007","J000295",14,"-",62625
"52","Joyce","David","OH","N00035007","J000295",14,"+",250
"52","Kaptur","Marcy","OH","N00003522","K000009",9,"-",8500
"52","Kaptur","Marcy","OH","N00003522","K000009",9,"+",250
"52","Katko","John","NY","N00035934","K000386",24,"-",59295
"52","Katko","John","NY","N00035934","K000386",24,"+",5287
"52","Keating","William","MA","N00031933","K000375",9,"-",10500
"52","Keating","William","MA","N00031933","K000375",9,"+",0
"52","Kelly","Mike","PA","N00031647","K000376",16,"-",40800
"52","Kelly","Mike","PA","N00031647","K000376",16,"+",5400
"52","Kelly","Robin","IL","N00035215","K000385",2,"-",5500
"52","Kelly","Robin","IL","N00035215","K000385",2,"+",0
"52","Kelly","Trent","MS","N00037003","K000388",1,"-",7200
"52","Kelly","Trent","MS","N00037003","K000388",1,"+",0
"52","Kennedy","Joseph","MA","N00034044","K000379",4,"-",9050
"52","Kennedy","Joseph","MA","N00034044","K000379",4,"+",5650
"52","Khanna","Ro","CA","N00026427","K000389",17,"-",0
"52","Khanna","Ro","CA","N00026427","K000389",17,"+",52
"52","Kildee","Daniel","MI","N00033395","K000380",8,"-",6500
"52","Kildee","Daniel","MI","N00033395","K000380",8,"+",0
"52","Kilmer","Derek","WA","N00034453","K000381",6,"-",9775
"52","Kilmer","Derek","WA","N00034453","K000381",6,"+",0
"52","Kind","Ron","WI","N00004403","K000188",3,"-",10500
"52","Kind","Ron","WI","N00004403","K000188",3,"+",500
"52","King","Peter","NY","N00001193","K000210",2,"-",15400
"52","King","Peter","NY","N00001193","K000210",2,"+",0
"52","King","Steve","IA","N00025237","K000362",4,"-",1200
"52","King","Steve","IA","N00025237","K000362",4,"+",16800
"52","Kinzinger","Adam","IL","N00030667","K000378",16,"-",60700
"52","Kinzinger","Adam","IL","N00030667","K000378",16,"+",2000
"52","Knight","Steve","CA","N00035820","K000387",25,"-",60606
"52","Knight","Steve","CA","N00035820","K000387",25,"+",5287
"52","Krishnamoorthi","Raja","IL","N00033240","K000391",8,"-",11050
"52","Krishnamoorthi","Raja","IL","N00033240","K000391",8,"+",8950
"52","Kuster","Ann","NH","N00030875","K000382",2,"-",4600
"52","Kuster","Ann","NH","N00030875","K000382",2,"+",0
"52","Kustoff","David","TN","N00025445","K000392",8,"-",23200
"52","Kustoff","David","TN","N00025445","K000392",8,"+",0
"52","LaHood","Darin","IL","N00037031","L000585",16,"-",36150
"52","LaHood","Darin","IL","N00037031","L000585",16,"+",8700
"52","LaMalfa","Doug","CA","N00033987","L000578",1,"-",14000
"52","LaMalfa","Doug","CA","N00033987","L000578",1,"+",50
"52","Lamb","Conor","PA","N00041870","L000588",17,"-",20050
"52","Lamb","Conor","PA","N00041870","L000588",17,"+",12295
"52","Lamborn","Doug","CO","N00028133","L000564",5,"-",10500
"52","Lamborn","Doug","CO","N00028133","L000564",5,"+",0
"52","Lance","Leonard","NJ","N00000898","L000567",7,"-",33000
"52","Lance","Leonard","NJ","N00000898","L000567",7,"+",0
"52","Langevin","James","RI","N00009724","L000559",2,"-",1300
"52","Langevin","James","RI","N00009724","L000559",2,"+",0
"52","Larsen","Rick","WA","N00009759","L000560",2,"-",8500
"52","Larsen","Rick","WA","N00009759","L000560",2,"+",0
"52","Larson","John","CT","N00000575","L000557",1,"-",6950
"52","Larson","John","CT","N00000575","L000557",1,"+",1500
"52","Latta","Robert","OH","N00012233","L000566",5,"-",72825
"52","Latta","Robert","OH","N00012233","L000566",5,"+",0
"52","Lawrence","Brenda","MI","N00034068","L000581",14,"-",16500
"52","Lawrence","Brenda","MI","N00034068","L000581",14,"+",0
"52","Lawson","Al","FL","N00030642","L000586",5,"-",4000
"52","Lawson","Al","FL","N00030642","L000586",5,"+",0
"52","Lee","Barbara","CA","N00008046","L000551",12,"-",5700
"52","Lee","Barbara","CA","N00008046","L000551",12,"+",250
"52","Lesko","Debbie","AZ","N00042056","L000589",8,"-",94650
"52","Lesko","Debbie","AZ","N00042056","L000589",8,"+",1000
"52","Lewis","Jason","MN","N00038400","L000587",2,"-",63422
"52","Lewis","Jason","MN","N00038400","L000587",2,"+",5287
"52","Lewis","John","GA","N00002577","L000287",5,"-",3344
"52","Lewis","John","GA","N00002577","L000287",5,"+",215
"52","Lieu","Ted","CA","N00035825","L000582",36,"-",5150
"52","Lieu","Ted","CA","N00035825","L000582",36,"+",0
"52","Lipinski","Daniel","IL","N00027239","L000563",3,"-",14900
"52","Lipinski","Daniel","IL","N00027239","L000563",3,"+",0
"52","Loebsack","David","IA","N00027741","L000565",2,"-",9200
"52","Loebsack","David","IA","N00027741","L000565",2,"+",9500
"52","Lofgren","Zoe","CA","N00007479","L000397",18,"-",3000
"52","Lofgren","Zoe","CA","N00007479","L000397",18,"+",150
"52","Long","Billy","MO","N00030676","L000576",7,"-",26000
"52","Long","Billy","MO","N00030676","L000576",7,"+",2000
"52","Loudermilk","Barry","GA","N00035347","L000583",11,"-",11500
"52","Loudermilk","Barry","GA","N00035347","L000583",11,"+",0
"52","Love","Mia","UT","N00033842","L000584",4,"-",36811
"52","Love","Mia","UT","N00033842","L000584",4,"+",115
"52","Lowenthal","Alan","CA","N00033274","L000579",47,"-",16700
"52","Lowenthal","Alan","CA","N00033274","L000579",47,"+",0
"52","Lowey","Nita","NY","N00001024","L000480",17,"-",6200
"52","Lowey","Nita","NY","N00001024","L000480",17,"+",0
"52","Lucas","Frank","OK","N00005559","L000491",3,"-",18500
"52","Lucas","Frank","OK","N00005559","L000491",3,"+",0
"52","Luetkemeyer","Blaine","MO","N00030026","L000569",3,"-",11250
"52","Luetkemeyer","Blaine","MO","N00030026","L000569",3,"+",500
"52","Lynch","Stephen","MA","N00013855","L000562",8,"-",3250
"52","Lynch","Stephen","MA","N00013855","L000562",8,"+",2500
"52","MacArthur","Tom","NJ","N00036155","M001193",3,"-",14700
"52","MacArthur","Tom","NJ","N00036155","M001193",3,"+",0
"52","Maloney","Carolyn","NY","N00000078","M000087",12,"-",3100
"52","Maloney","Carolyn","NY","N00000078","M000087",12,"+",0
"52","Maloney","Sean","NY","N00034277","M001185",18,"-",1000
"52","Maloney","Sean","NY","N00034277","M001185",18,"+",0
"52","Marchant","Kenny","TX","N00026710","M001158",24,"-",26500
"52","Marchant","Kenny","TX","N00026710","M001158",24,"+",0
"52","Marino","Tom","PA","N00031777","M001179",12,"-",17400
"52","Marino","Tom","PA","N00031777","M001179",12,"+",0
"52","Mast","Brian","FL","N00037269","M001199",21,"-",67084
"52","Mast","Brian","FL","N00037269","M001199",21,"+",6367
"52","Matsui","Doris","CA","N00027459","M001163",7,"-",18500
"52","Matsui","Doris","CA","N00027459","M001163",7,"+",5400
"52","McCarthy","Kevin","CA","N00028152","M001165",20,"-",311850
"52","McCarthy","Kevin","CA","N00028152","M001165",20,"+",5550
"52","McCaul","Michael","TX","N00026460","M001157",10,"-",57800
"52","McCaul","Michael","TX","N00026460","M001157",10,"+",250
"52","McClintock","Tom","CA","N00006863","M001177",5,"-",12260
"52","McClintock","Tom","CA","N00006863","M001177",5,"+",750
"52","McCollum","Betty","MN","N00012942","M001143",4,"-",1500
"52","McCollum","Betty","MN","N00012942","M001143",4,"+",250
"52","McEachin","A.","VA","N00039327","M001200",4,"-",8500
"52","McEachin","A.","VA","N00039327","M001200",4,"+",2500
"52","McGovern","James","MA","N00000179","M000312",2,"-",6250
"52","McGovern","James","MA","N00000179","M000312",2,"+",357
"52","McHenry","Patrick","NC","N00026627","M001156",10,"-",54400
"52","McHenry","Patrick","NC","N00026627","M001156",10,"+",11200
"52","McKinley","David","WV","N00031681","M001180",1,"-",59375
"52","McKinley","David","WV","N00031681","M001180",1,"+",4700
"52","McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"-",97924
"52","McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"+",6000
"52","McNerney","Jerry","CA","N00026926","M001166",9,"-",28500
"52","McNerney","Jerry","CA","N00026926","M001166",9,"+",5300
"52","Meadows","Mark","NC","N00033631","M001187",11,"-",13000
"52","Meadows","Mark","NC","N00033631","M001187",11,"+",500
"52","Meeks","Gregory","NY","N00001171","M001137",5,"-",4500
"52","Meeks","Gregory","NY","N00001171","M001137",5,"+",3500
"52","Meng","Grace","NY","N00034547","M001188",6,"-",750
"52","Meng","Grace","NY","N00034547","M001188",6,"+",600
"52","Messer","Luke","IN","N00012546","M001189",6,"-",6850
"52","Messer","Luke","IN","N00012546","M001189",6,"+",0
"52","Mitchell","Paul","MI","N00036274","M001201",10,"-",16500
"52","Mitchell","Paul","MI","N00036274","M001201",10,"+",10000
"52","Moolenaar","John","MI","N00036275","M001194",2,"-",22400
"52","Moolenaar","John","MI","N00036275","M001194",2,"+",0
"52","Mooney","Alexander","WV","N00033814","M001195",2,"-",25300
"52","Mooney","Alexander","WV","N00033814","M001195",2,"+",1250
"52","Moore","Gwen","WI","N00026914","M001160",4,"-",2000
"52","Moore","Gwen","WI","N00026914","M001160",4,"+",0
"52","Morelle","Joseph","NY","N00043207","M001206",25,"-",5700
"52","Morelle","Joseph","NY","N00043207","M001206",25,"+",500
